epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,28.65,28.65,28.65,25.47999999593099,0.8816123008728027,49.557271480531874
1,35.47,35.47,35.47,33.29333332994249,0.8697866797447205,49.22187108699541
2,41.23,41.23,41.23,37.93777777370877,0.8582728505134583,48.8782720171725
3,42.16,42.16,42.16,41.62666666531033,0.8469785451889038,48.475418877824815
4,44.93,44.93,44.93,44.959999996609156,0.8359604477882385,48.090081092361814
5,48.02,48.02,48.02,47.83777777642144,0.825221061706543,47.717786655536344
6,47.36,47.36,47.36,49.39777777574327,0.8147792220115662,47.344001550295154
7,51.13,51.13,51.13,50.984444440375434,0.804612934589386,46.96798044243039
8,51.06,51.06,51.06,52.864444439697266,0.7946941256523132,46.599040009540275
9,53.47,53.47,53.47,54.18222222018772,0.7850686311721802,46.22935424244231
10,53.56,53.56,53.56,55.337777773708765,0.7758204340934753,45.86115914376006
11,55.88,55.88,55.88,56.822222212727866,0.7668354511260986,45.49594538190925
12,51.55,51.55,51.55,57.73777777235243,0.7581849694252014,45.17172500149067
13,55.11,55.11,55.11,58.77777777777778,0.7499092817306519,44.81731858565381
14,56.84,56.84,56.84,59.593333323838976,0.7418925762176514,44.484154194740924
15,57.7,57.7,57.7,60.653333331298825,0.7341777682304382,44.13012044600799
16,60.71,60.71,60.71,61.282222216118704,0.7268484234809875,43.826024089201596
17,59.88,59.88,59.88,61.917777775065105,0.7198589444160461,43.501803708783015
18,55.89,55.89,55.89,62.41999999389648,0.713188886642456,43.20217935722378
19,56.9,56.9,56.9,63.13333332519531,0.7068469524383545,42.93870371474569
20,56.54,56.54,56.54,63.82222222357856,0.700809895992279,42.6599487210065
21,58.54,58.54,58.54,64.16888888821072,0.6951542496681213,42.40839842585415
22,62.71,62.71,62.71,64.45999999321832,0.6898269653320312,42.15200345835073
23,55.46,55.46,55.46,65.10888888278538,0.6848285794258118,41.89337248822372
24,63.56,63.56,63.56,65.44222221950955,0.6801009774208069,41.68057957188003
25,62.48,62.48,62.48,66.10444444240994,0.6756875514984131,41.47598533182279
26,64.64,64.64,64.64,66.08444444037544,0.6716150045394897,41.266173752310536
27,57.85,57.85,57.85,66.65555554945205,0.6678251624107361,41.094001550295154
28,64.11,64.11,64.11,67.06222221544054,0.6643200516700745,40.924810685111204
29,62.14,62.14,62.14,67.04222222018771,0.6610761284828186,40.75189314888796
30,65.51,65.51,65.51,67.32222221950956,0.6581259369850159,40.60729831256335
31,66.15,66.15,66.15,67.63333332519531,0.6554533243179321,40.455622801264084
32,62.06,62.06,62.06,67.713333331977,0.6530309915542603,40.326679983304516
33,60.19,60.19,60.19,67.94666665988498,0.650845468044281,40.219724524476774
34,68.18,68.18,68.18,67.94222221950955,0.6488985419273376,40.11649573668833
35,65.6,65.6,65.6,68.46222221950954,0.6471605896949768,40.01997495677062
36,66.54,66.54,66.54,68.65555555148654,0.6456445455551147,39.93202552024328
