epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,30.3,30.3,30.3,24.017777775743273,0.8833483457565308,49.61168087770557
1,34.28,34.28,34.28,32.21999999898275,0.8715245723724365,49.27106314471409
2,37.96,37.96,37.96,36.328888885498046,0.8598454594612122,48.887961361874666
3,39.24,39.24,39.24,39.406666666666666,0.8484155535697937,48.553678969649994
4,42.1,42.1,42.1,41.359999998643666,0.8373059034347534,48.18138453282452
5,45.7,45.7,45.7,44.377777776760524,0.8264658451080322,47.77704072506112
6,48.25,48.25,48.25,47.404444444444444,0.8159502744674683,47.41704430266532
7,45.22,45.22,45.22,49.01555555555556,0.8057215213775635,47.02201717250015
8,46.9,46.9,46.9,51.037777770996094,0.7958319187164307,46.636306719933216
9,52.27,52.27,52.27,52.95555555080838,0.7861899733543396,46.28450897382386
10,53.24,53.24,53.24,54.14666666327582,0.7768964767456055,45.922649215908415
11,56.76,56.76,56.76,55.79555555487739,0.7679435610771179,45.57346013952657
12,57.07,57.07,57.07,56.913333327229815,0.7592567801475525,45.19706636455787
13,53.59,53.59,53.59,57.962222216118704,0.7508898973464966,44.87247331703536
14,56.61,56.61,56.61,58.742222216796876,0.7428568601608276,44.55570627869537
15,54.54,54.54,54.54,59.5377777730306,0.7351310849189758,44.22887722854928
16,54.4,54.4,54.4,60.24222221815321,0.727816641330719,43.90652018365035
17,60.16,60.16,60.16,61.17777777913412,0.7207947373390198,43.59832448870073
18,57.3,57.3,57.3,61.768888882785376,0.7140769958496094,43.28789279112754
19,60.71,60.71,60.71,62.133333327907984,0.7076820731163025,42.97969709617793
20,51.22,51.22,51.22,62.92222221950955,0.7016153931617737,42.69907876691909
21,61.35,61.35,61.35,63.42888888075087,0.6959325671195984,42.46019915330034
22,61.85,61.85,61.85,63.80888887939453,0.6905564069747925,42.20604018842049
23,64.56,64.56,64.56,64.15333332655165,0.6854943633079529,41.970887245841034
24,63.93,63.93,63.93,64.4955555460612,0.680761992931366,41.74393297954803
25,61.17,61.17,61.17,64.71777777370876,0.6763448119163513,41.522196052710036
26,64.25,64.25,64.25,65.41777777642145,0.6722564101219177,41.31797447975672
27,63.29,63.29,63.29,65.71777776963975,0.6684444546699524,41.13872160276668
28,64.34,64.34,64.34,65.93333332655165,0.6649078726768494,40.94418937451553
29,63.86,63.86,63.86,66.51777777913412,0.6616709232330322,40.794004531631984
30,63.6,63.6,63.6,66.3755555460612,0.658682644367218,40.63152167431876
31,62.61,62.61,62.61,66.52888888210721,0.6559866070747375,40.49736151690418
32,66.26,66.26,66.26,66.919999995931,0.6535642147064209,40.3695367002564
33,64.43,64.43,64.43,67.0977777750651,0.6513723134994507,40.24767455727148
34,64.09,64.09,64.09,67.00666666259765,0.6494177579879761,40.11724107089619
35,67.1,67.1,67.1,67.11555555419922,0.6476893424987793,40.03040963568064
36,65.36,65.36,65.36,67.67111110568577,0.646170973777771,39.954012879375114
37,65.47,65.47,65.47,67.59777777370877,0.64484703540802,39.84966609027488
38,65.66,65.66,65.66,68.16222222086589,0.6437123417854309,39.79376602468547
39,61.75,61.75,61.75,68.33111110161676,0.6427545547485352,39.73823862619999
40,67.15,67.15,67.15,68.35999999321831,0.6419566869735718,39.68681056585773
41,65.34,65.34,65.34,68.36222221679688,0.6413088440895081,39.654015860711944
42,65.44,65.44,65.44,68.54444443766276,0.6407907009124756,39.63351916999583
43,67.72,67.72,67.72,68.75999999864366,0.6403939723968506,39.60519647009719
44,67.44,67.44,67.44,69.14444443766276,0.6400998830795288,39.583209110965356
45,64.39,64.39,64.39,68.93999999593099,0.6398932933807373,39.56904776101604
46,66.97,66.97,66.97,68.93999999321832,0.6397634744644165,39.57985510702999
47,68.46,68.46,68.46,69.29555555419923,0.6396893262863159,39.56569375708067
48,68.98,68.98,68.98,69.43333333062066,0.6396559476852417,39.5597310834178
49,67.75,67.75,67.75,69.5666666571723,0.6396488547325134,39.55563174527458
49,-1.0,9.56,9.74,9.819999999491374,0.0,39.55563174527458
50,-1.0,60.04,58.78,51.353333329942494,0.0,39.55563174527458
51,-1.0,60.67,61.82,62.29333332519531,0.0,39.55563174527458
52,-1.0,66.06,67.06,65.88666665988498,0.0,39.55563174527458
53,-1.0,66.57,65.68,68.13555555284289,0.0,39.55563174527458
54,-1.0,67.31,68.24,69.38222222357857,0.0,39.55563174527458
55,-1.0,68.2,68.56,71.32222222086588,0.0,39.55563174527458
56,-1.0,70.72,71.64,72.46444443359375,0.0,39.55563174527458
57,-1.0,70.12,70.28,73.7844444430881,0.0,39.55563174527458
58,-1.0,69.8,71.12,74.89777776692708,0.0,39.55563174527458
59,-1.0,75.26,75.04,75.44666665852864,0.0,39.55563174527458
60,-1.0,75.83,74.86,76.36888887939453,0.0,39.55563174527458
61,-1.0,75.93,75.96,77.2155555460612,0.0,39.55563174527458
62,-1.0,74.38,74.22,77.57555554470486,0.0,39.55563174527458
63,-1.0,71.2,71.6,78.01333332926433,0.0,39.55563174527458
64,-1.0,74.73,75.4,78.7933333251953,0.0,39.55563174527458
65,-1.0,77.36,76.74,78.83333332926432,0.0,39.55563174527458
66,-1.0,76.0,75.84,79.57555555148654,0.0,39.55563174527458
67,-1.0,78.64,78.22,80.03333332655166,0.0,39.55563174527458
68,-1.0,77.57,77.32,80.41111111111111,0.0,39.55563174527458
69,-1.0,77.62,78.02,80.43999999050564,0.0,39.55563174527458
70,-1.0,78.2,78.68,80.84444444308811,0.0,39.55563174527458
71,-1.0,79.24,79.2,81.4911111029731,0.0,39.55563174527458
72,-1.0,77.63,77.38,81.20444444308811,0.0,39.55563174527458
73,-1.0,79.91,80.4,81.46666666395399,0.0,39.55563174527458
74,-1.0,77.49,78.14,81.94666665852864,0.0,39.55563174527458
75,-1.0,82.18,82.1,83.63999999864366,0.0,39.55563174527458
